run_id,L,L_mesh,Is_Porous,E_matrix,nu_matrix,VoF_sphere,r_avg,VoF_void_sphere,VoF_incl_sphere,E_sphere_inclusion,sphericity_avg,PBC_Method,Bending_PBC_Type,Growth_Direction,generate_channels,channel_vof_target,E_x,nu_x,porosity,V_solid,phi_inclusion,phi_soft_total,E_z,nu_z,E_eff,nu_eff,G_eff,E_anisotropy
NSEED_z15_s5,0.50,0.033,Composite,4.6829e+09,0.33,0.0275,0.032,0.012,0.0155,2.2e9,0.82,Gmsh,Lesicar,Z,No,0,4409290386.614251,0.3334126982365505,0.011988491225750408,0.1235014385967812,0.028278988132143468,0.040267479357893876,4407318977.962658,0.333426874997634,4409290386.614251,0.3334126982365505,MISSING,1.0004473033745573
NSEED_z25_s1,0.50,0.033,Composite,4.6714e+09,0.33,0.0306,0.034,0.012,0.0186,2.2e9,0.79,Gmsh,Lesicar,Z,No,0,4293745775.9333405,0.3338838629586091,0.020080085514429413,0.12248998931069632,0.032544793754865964,0.05262487926929538,4308416985.608695,0.33391192025158867,4293745775.9333405,0.3338838629586091,MISSING,1.0034168789772295
NSEED_z25_s2,0.50,0.033,Composite,4.6714e+09,0.33,0.0306,0.034,0.012,0.0186,2.2e9,0.79,Gmsh,Lesicar,Z,No,0,4394960834.3137,0.3332325475151561,0.01365289890600252,0.12329338763674969,0.026745100465973337,0.04039799937197586,4390163796.69417,0.33330447474305813,4394960834.3137,0.3332325475151561,MISSING,1.001092678506242
NSEED_z25_s3,0.50,0.033,Composite,4.6714e+09,0.33,0.0306,0.034,0.012,0.0186,2.2e9,0.79,Gmsh,Lesicar,Z,No,0,4352071084.2016735,0.3343151968214961,0.011666225775201156,0.12354172177809986,0.03561345324357035,0.0472796790187715,4353434581.342567,0.3341583541987669,4352071084.2016735,0.3343151968214961,MISSING,1.000313298453659
NSEED_z25_s4,0.50,0.033,Composite,4.6714e+09,0.33,0.0306,0.034,0.012,0.0186,2.2e9,0.79,Gmsh,Lesicar,Z,No,0,4338225913.250526,0.33449786628774736,0.012337464874775605,0.12345781689065305,0.03731924121842667,0.049656706093202274,4338206437.632652,0.3344992164181594,4338225913.250526,0.33449786628774736,MISSING,1.000004489324829
NSEED_z25_s5,0.50,0.033,Composite,4.6714e+09,0.33,0.0306,0.034,0.012,0.0186,2.2e9,0.79,Gmsh,Lesicar,Z,No,0,4337409241.198101,0.334346427461057,0.01269230986015657,0.12341346126748043,0.03627752036871712,0.04896983022887369,4337610829.143299,0.3344667531387394,4337409241.198101,0.334346427461057,MISSING,1.0000464765794483
NSEED_z35_s1,0.50,0.033,Composite,4.6599e+09,0.33,0.0344,0.036,0.012,0.0224,2.2e9,0.77,Gmsh,Lesicar,Z,No,0,4254240857.255788,0.33561491418515554,0.01473991227207705,0.12315751096599037,0.04478546474410905,0.0595253770161861,4249685888.5752773,0.3356634462609174,4254240857.255788,0.33561491418515554,MISSING,1.0010718365544984
NSEED_z35_s2,0.50,0.033,Composite,4.6599e+09,0.33,0.0344,0.036,0.012,0.0224,2.2e9,0.77,Gmsh,Lesicar,Z,No,0,4250913145.6998525,0.3357010205969982,0.013093408637359971,0.12336332392033,0.04579437427921107,0.05888778291657104,4255378070.387969,0.3358136642614119,4250913145.6998525,0.3357010205969982,MISSING,1.001050344840057
NSEED_z35_s3,0.50,0.033,Composite,4.6599e+09,0.33,0.0344,0.036,0.012,0.0224,2.2e9,0.77,Gmsh,Lesicar,Z,No,0,4225340815.0723753,0.33642112828604803,0.01372476198181971,0.12328440475227254,0.05136487011657209,0.0650896320983918,4217733256.430225,0.33646810221321594,4225340815.0723753,0.33642112828604803,MISSING,1.0018037078638276
NSEED_z35_s4,0.50,0.033,Composite,4.6599e+09,0.33,0.0344,0.036,0.012,0.0224,2.2e9,0.77,Gmsh,Lesicar,Z,No,0,4245322076.974236,0.33544909453841737,0.016230107207114486,0.12297123659911069,0.04450672512390241,0.0607368323310169,4244987656.273356,0.3355103069254352,4245322076.974236,0.33544909453841737,MISSING,1.000078780135058
